price,bed,bath,sqft_living,sqft_total,floors,condition,sqft_basement,yr_built,yr_renovated,city
555000.0,3.0,2.0,2180,4976,1.5,4,1,1930,0,Seattle
599950.0,3.0,2.5,2660,4975,2.0,3,0,2014,0,Seattle
718000.0,3.0,1.0,1030,4958,1.0,5,0,1952,1,Seattle
330000.0,3.0,1.5,1170,4950,1.0,4,0,1960,1,Bellevue
459500.0,3.0,1.75,1470,4950,1.0,3,1,1984,0,Seattle
2475000.0,3.0,3.25,4340,4947,2.0,3,1,1993,0,Seattle
480000.0,3.0,1.0,1150,4945,1.0,3,0,1943,1,Seattle
335000.0,3.0,2.5,1940,4927,2.0,3,0,2004,1,Renton
710000.0,3.0,2.0,2140,4923,1.0,4,1,1928,0,Seattle
449950.0,3.0,2.5,2170,4912,2.0,3,0,2003,0,Kenmore
532000.0,3.0,2.5,1820,4910,2.0,3,0,1993,0,Issaquah
329900.0,3.0,2.5,2170,4905,2.0,3,0,2004,1,Maple Valley
700000.0,3.0,1.75,2010,4905,1.0,5,1,1912,0,Seattle
738000.0,3.0,3.0,2630,4896,2.0,3,0,2006,0,Redmond
511000.0,3.0,2.5,1820,4883,2.0,3,0,2005,0,Kenmore
503000.0,3.0,2.5,2190,4882,2.0,3,0,1999,0,Lake Forest Park
214950.0,3.0,1.75,1570,4875,1.0,4,1,1977,0,Covington
210000.0,3.0,1.0,1240,4842,1.0,4,0,1916,0,Seattle
269950.0,3.0,2.5,1890,4838,2.0,3,1,2002,0,Tukwila
385000.0,3.0,2.25,1920,4833,1.0,4,1,1921,0,Seattle
290000.0,3.0,2.5,2080,4828,2.0,3,0,2002,0,Covington
240000.0,3.0,1.0,1150,4825,1.0,4,0,1957,1,Issaquah
341000.0,3.0,1.0,1390,4814,1.5,3,0,1908,1,Seattle
1020000.0,3.0,2.25,1670,4800,1.5,3,0,1903,1,Seattle
465000.0,3.0,1.75,1510,4800,1.0,3,1,1925,1,Seattle
415000.0,3.0,1.75,1270,4800,1.0,3,0,1952,1,Seattle
1755000.0,3.0,2.0,2360,4800,2.0,3,0,1909,1,Seattle
326428.571429,3.0,1.0,1250,4800,1.0,4,0,1951,1,Seattle
481450.0,3.0,2.0,1410,4800,1.0,3,0,1940,1,Seattle
640000.0,3.0,2.0,1380,4800,1.0,3,0,1948,1,Seattle
700000.0,3.0,1.75,1910,4800,1.0,3,1,1959,1,Seattle
437500.0,3.0,2.0,1490,4800,2.0,5,0,1948,1,Seattle
926300.0,3.0,1.5,1660,4800,2.0,3,0,1907,1,Seattle
200000.0,3.0,1.0,1150,4800,1.5,4,0,1938,0,Auburn
400000.0,3.0,1.5,1200,4800,1.0,4,0,1962,0,Bellevue
385000.0,3.0,1.0,1220,4800,1.0,3,0,1901,0,Seattle
625000.0,3.0,2.5,2440,4800,2.0,3,0,2014,0,Seattle
599000.0,3.0,1.75,1960,4788,1.0,4,1,1920,0,Seattle
588000.0,3.0,2.0,1860,4777,2.0,5,0,1908,0,Seattle
1355000.0,3.0,1.5,2680,4775,2.0,5,1,1913,0,Seattle
310000.0,3.0,2.5,2540,4775,2.0,3,0,2006,0,Kent
725000.0,3.0,1.5,2500,4774,1.5,3,1,1940,1,Seattle
525000.0,3.0,1.5,1540,4773,2.0,3,0,1941,1,Seattle
790000.0,3.0,2.5,2600,4750,1.0,4,1,1951,1,Seattle
500000.0,3.0,1.5,1190,4750,1.0,3,1,1940,1,Seattle
730001.0,3.0,2.0,1840,4750,1.0,5,1,1951,0,Seattle
845000.0,3.0,2.0,2540,4750,1.5,5,1,1930,0,Seattle
285000.0,3.0,1.0,1210,4731,1.5,3,0,1901,0,Seattle
494000.0,3.0,2.5,2310,4729,2.0,3,0,2011,0,Kenmore
865000.0,3.0,1.75,2090,4725,2.0,3,1,1947,1,Seattle
460000.0,3.0,1.75,1550,4708,1.0,4,1,1949,1,Seattle
400000.0,3.0,2.25,1450,4706,2.0,3,0,2009,0,Kenmore
289000.0,3.0,2.5,2090,4700,2.0,3,0,2002,0,Covington
695000.0,3.0,2.75,2540,4694,2.0,3,0,2005,0,Sammamish
455000.0,3.0,2.25,1470,4653,2.0,4,0,1985,0,Issaquah
580050.0,3.0,2.5,2360,4638,2.0,3,0,1996,0,Seattle
479500.0,3.0,2.75,2300,4637,2.0,3,0,2008,0,Snoqualmie
580000.0,3.0,2.5,2040,4627,2.0,3,0,1992,0,Redmond
1070000.0,3.0,3.0,2940,4622,2.0,4,1,1988,0,Seattle
712000.0,3.0,1.0,1250,4620,1.5,4,1,1900,1,Seattle
505000.0,3.0,2.5,1610,4611,2.0,3,0,1996,0,Issaquah
450000.0,3.0,1.0,1100,4600,1.0,3,0,1917,1,Seattle
289373.307692,3.0,2.5,2538,4600,2.0,3,0,2013,1,Auburn
339990.0,3.0,2.5,2570,4600,2.0,3,0,2014,0,Auburn
254000.0,3.0,2.5,1850,4597,2.0,3,0,2003,0,Covington
513000.0,3.0,2.5,1810,4592,2.0,3,0,1992,0,Issaquah
585000.0,3.0,2.0,1670,4572,1.5,3,0,1931,0,Seattle
695000.0,3.0,2.5,2390,4555,2.0,3,0,2006,0,Sammamish
414000.0,3.0,2.5,2490,4540,2.5,3,0,2012,1,Renton
500000.0,3.0,2.25,1760,4539,2.0,3,0,1988,1,Issaquah
478000.0,3.0,2.5,3040,4535,2.0,3,0,2007,0,Renton
326983.333333,3.0,2.25,1490,4522,2.0,3,0,2009,0,Kenmore
515000.0,3.0,2.5,2600,4506,2.0,3,0,2003,0,Kenmore
719000.0,3.0,2.5,1690,4500,1.5,4,0,1928,0,Seattle
425000.0,3.0,2.5,1930,4500,2.0,3,0,1990,1,Issaquah
465000.0,3.0,1.0,910,4500,1.0,3,0,1948,1,Seattle
800000.0,3.0,2.25,1620,4500,2.0,4,0,1926,1,Seattle
371000.0,3.0,1.5,1420,4500,1.0,3,0,1959,1,Seattle
462000.0,3.0,1.5,1710,4500,1.5,3,1,1928,1,Seattle
805000.0,3.0,2.0,2710,4500,1.5,4,1,1929,0,Seattle
309780.0,3.0,2.5,2242,4500,2.0,3,0,2014,0,Auburn
275000.0,3.0,2.0,1380,4500,1.0,3,0,2008,0,Maple Valley
650000.0,3.0,1.5,1380,4500,1.0,5,0,1960,0,Mercer Island
430000.0,3.0,1.75,1200,4500,1.0,5,0,1906,0,Seattle
799000.0,3.0,2.5,2860,4442,2.0,3,0,2000,0,Seattle
226550.0,3.0,1.0,990,4440,1.0,3,0,1943,1,Seattle
246950.0,3.0,3.0,1670,4440,1.0,3,0,2014,0,Enumclaw
460000.0,3.0,2.0,2060,4437,1.0,3,1,1929,0,Seattle
413800.0,3.0,2.0,1440,4421,1.0,3,0,2007,0,Redmond
800000.0,3.0,1.0,1700,4400,1.5,4,0,1906,1,Seattle
670000.0,3.0,1.5,1490,4400,1.5,4,0,1906,1,Seattle
267000.0,3.0,2.5,2495,4400,2.0,3,0,2007,0,Federal Way
410000.0,3.0,2.5,1960,4400,2.0,3,0,2006,0,Snoqualmie
440500.0,3.0,2.5,2460,4399,2.0,3,0,2007,0,Snoqualmie
418500.0,3.0,2.5,2060,4399,2.0,3,0,2007,0,Snoqualmie
705380.0,3.0,2.5,2490,4343,2.0,3,0,2003,0,Issaquah
440825.0,3.0,1.75,2150,4333,1.0,3,1,1956,1,Seattle
660000.0,3.0,2.5,2450,4332,2.0,3,0,2010,0,Redmond
491500.0,3.0,2.25,1470,4322,2.0,3,0,1985,0,Issaquah
186000.0,3.0,2.0,1340,4320,1.0,3,1,1912,1,Auburn
380000.0,3.0,1.5,1520,4288,1.0,3,1,1949,1,Seattle
530000.0,3.0,1.0,1340,4284,1.0,3,1,1910,1,Seattle
875000.0,3.0,2.75,2280,4280,1.0,5,1,1917,0,Seattle
280000.0,3.0,2.5,1600,4271,2.0,3,0,2000,0,Auburn
555000.0,3.0,2.5,3160,4270,2.0,3,1,2006,0,Bothell
270000.0,3.0,2.25,2080,4252,1.5,3,1,2003,0,Kent
269000.0,3.0,1.0,1690,4250,1.0,3,1,1967,1,Seattle
469000.0,3.0,1.0,950,4250,1.5,5,0,1948,1,Seattle
410000.0,3.0,2.0,1700,4250,1.0,3,1,1944,0,Seattle
640000.0,3.0,1.75,2340,4206,1.0,5,1,1917,0,Seattle
500000.0,3.0,1.75,1620,4200,1.0,5,1,1945,0,Seattle
473200.0,3.0,1.5,1740,4200,1.5,4,1,1920,0,Seattle
295000.0,3.0,2.5,1560,4200,2.0,3,0,2003,0,Maple Valley
269000.0,3.0,2.5,1560,4200,2.0,3,0,2003,0,Maple Valley
351999.0,3.0,2.5,2370,4200,2.0,3,0,2014,0,Maple Valley
345000.0,3.0,1.0,1140,4200,2.0,4,0,1904,0,Seattle
700000.0,3.0,2.5,2050,4185,2.0,3,0,2011,0,Seattle
296475.0,3.0,2.5,1520,4170,2.0,3,0,2004,1,Maple Valley
550000.0,3.0,2.0,1970,4166,2.0,5,1,1929,0,Seattle
550000.0,3.0,2.5,2260,4165,2.0,3,0,2005,0,Sammamish
540000.0,3.0,1.0,1050,4160,1.0,4,0,1925,1,Seattle
485000.0,3.0,2.0,1610,4160,1.0,4,1,1917,0,Seattle
710000.0,3.0,2.5,2440,4153,2.0,3,0,2003,0,Redmond
561000.0,3.0,2.25,1710,4140,2.0,3,0,2004,1,Issaquah
535000.0,3.0,2.5,2070,4132,2.0,3,0,1999,0,Sammamish
339000.0,3.0,1.0,1100,4128,1.0,4,1,1942,1,Seattle
270000.0,3.0,1.75,1300,4127,1.0,4,1,1918,1,Seattle
345950.0,3.0,2.5,2110,4118,2.0,3,0,1989,0,Kent
619500.0,3.0,2.5,1700,4105,2.0,3,0,1992,0,Seattle
485000.0,3.0,1.0,1500,4100,1.5,3,1,1926,1,Seattle
548000.0,3.0,2.5,2110,4099,2.0,3,0,2001,0,Woodinville
712000.0,3.0,2.5,2375,4094,2.0,3,0,2002,0,Redmond
439333.333333,3.0,3.5,3020,4082,2.0,3,1,1954,1,Seattle
485000.0,3.0,2.0,1420,4080,1.5,3,0,1905,1,Seattle
533000.0,3.0,1.0,1670,4080,1.0,3,1,1967,1,Seattle
930000.0,3.0,3.25,2640,4080,2.0,3,1,1912,1,Seattle
449950.0,3.0,2.0,1560,4080,2.0,3,0,1923,1,Seattle
695000.0,3.0,2.0,2500,4080,1.5,5,1,1922,1,Seattle
615000.0,3.0,1.75,1720,4080,1.0,4,1,1924,0,Seattle
450000.0,3.0,1.75,1180,4080,1.0,4,1,1928,0,Seattle
535000.0,3.0,2.0,2120,4080,2.0,3,0,2003,0,Redmond
245000.0,3.0,2.0,1190,4072,1.5,5,0,1907,0,Seattle
550000.0,3.0,2.0,1810,4064,1.5,3,0,1925,1,Seattle
330000.0,3.0,2.25,2220,4060,1.0,3,1,1993,0,Seattle
285000.0,3.0,2.5,1870,4060,2.0,3,0,2005,0,Kent
620000.0,3.0,1.0,1710,4050,1.5,3,0,1909,1,Seattle
1100000.0,3.0,2.75,2640,4050,1.5,5,1,1926,0,Seattle
274500.0,3.0,2.25,1450,4050,2.0,3,0,2010,0,Maple Valley
370000.0,3.0,2.5,1780,4050,2.0,3,0,2001,0,Shoreline
451000.0,3.0,1.75,1560,4049,1.5,3,1,1926,1,Seattle
979000.0,3.0,2.5,2690,4047,3.0,3,0,2014,0,Seattle
361000.0,3.0,1.0,1100,4046,1.5,4,0,1922,0,Des Moines
605000.0,3.0,2.0,2060,4040,1.0,4,1,1947,1,Seattle
355000.0,3.0,2.5,2110,4038,2.0,4,0,1989,0,Kent
432000.0,3.0,2.5,1970,4036,2.0,4,0,2003,0,Snoqualmie
457500.0,3.0,1.75,1840,4030,1.0,5,1,1925,0,Seattle
244615.0,3.0,2.5,2060,4030,2.0,3,0,1999,0,Kent
635000.0,3.0,2.5,3350,4007,2.0,3,1,2005,0,Kirkland
535000.0,3.0,2.5,1720,4006,2.0,3,0,1994,0,Issaquah
460000.0,3.0,1.0,1670,4005,1.5,4,1,1939,1,Seattle
402500.0,3.0,3.25,2780,4002,2.0,3,0,2009,0,Duvall
435000.0,3.0,1.0,1270,4000,1.5,3,0,1928,1,Seattle
680000.0,3.0,2.25,2330,4000,1.5,5,1,1927,0,Seattle
525000.0,3.0,1.0,1450,4000,1.0,4,1,1948,0,Seattle
690000.0,3.0,1.5,1760,4000,2.0,3,0,1922,1,Seattle
398750.0,3.0,2.5,2230,4000,2.0,3,0,1954,1,Seattle
395000.0,3.0,1.0,1500,4000,1.0,3,1,1925,1,Seattle
800000.0,3.0,2.75,2220,4000,2.0,3,1,1914,1,Seattle
510250.0,3.0,1.75,1400,4000,1.0,3,1,1951,1,Seattle
1015000.0,3.0,3.25,3620,4000,2.0,3,1,2005,0,Seattle
1145000.0,3.0,2.5,2490,4000,2.0,5,1,1918,0,Seattle
915000.0,3.0,3.25,2660,4000,2.0,3,1,2003,0,Seattle
620000.0,3.0,2.25,1720,4000,1.5,4,1,1921,0,Seattle
216000.0,3.0,2.75,2210,4000,2.0,3,0,2008,0,Redmond
384000.0,3.0,2.5,1700,4000,2.0,3,0,2003,0,Snoqualmie
760500.0,3.0,2.0,1990,3990,1.0,5,1,1912,0,Seattle
324500.0,3.0,2.5,1660,3990,2.0,3,0,2009,0,Seattle
560200.0,3.0,2.5,1990,3984,2.0,3,0,2004,1,Sammamish
641000.0,3.0,1.75,1620,3975,1.0,5,1,1926,0,Seattle
580000.0,3.0,2.25,1900,3960,1.5,3,1,1905,1,Seattle
868500.0,3.0,2.5,2920,3942,3.0,3,0,2008,0,Renton
724800.0,3.0,2.0,2050,3933,1.0,3,1,1926,1,Seattle
606000.0,3.0,1.0,1500,3920,1.0,3,1,1947,1,Seattle
478000.0,3.0,2.25,1640,3896,2.0,3,0,1994,0,Issaquah
717000.0,3.0,1.5,1310,3880,1.0,3,1,1956,1,Seattle
700000.0,3.0,2.0,2080,3880,1.0,5,1,1954,0,Seattle
663000.0,3.0,2.0,1480,3876,1.0,5,1,1928,1,Seattle
647500.0,3.0,1.75,1290,3870,1.0,5,0,1916,0,Seattle
850000.0,3.0,1.75,1370,3850,1.0,5,1,1911,1,Seattle
466500.0,3.0,1.0,1430,3840,1.0,3,1,1945,1,Seattle
729000.0,3.0,1.0,1580,3840,2.0,3,0,1908,1,Seattle
524950.0,3.0,1.75,1890,3825,1.0,3,1,1974,0,Seattle
538000.0,3.0,1.75,1400,3825,1.5,4,1,1904,0,Seattle
420000.0,3.0,2.5,2140,3821,2.0,3,0,2005,0,Issaquah
1440000.0,3.0,3.5,3870,3819,2.0,3,1,2002,0,Seattle
497000.0,3.0,2.25,1630,3817,2.0,3,0,2005,0,Issaquah
250000.0,3.0,2.25,1400,3814,2.0,3,0,2012,1,Covington
510000.0,3.0,1.5,2240,3800,2.0,3,1,1929,0,Seattle
667500.0,3.0,2.0,1880,3800,1.0,5,1,1927,0,Seattle
395000.0,3.0,2.5,2250,3757,2.0,3,0,2006,0,Renton
390000.0,3.0,1.0,1160,3750,1.5,3,0,1910,1,Seattle
339000.0,3.0,2.5,1450,3748,2.0,3,0,2004,1,Snoqualmie
798800.0,3.0,2.75,2670,3738,1.0,3,1,2013,1,Renton
450385.714286,3.0,2.0,1300,3731,1.0,3,1,1993,0,Seattle
309620.0,3.0,2.5,1860,3730,2.0,3,0,2012,1,Duvall
638000.0,3.0,2.0,1660,3729,1.0,5,1,1922,1,Seattle
340000.0,3.0,2.25,1970,3716,2.0,3,0,1997,0,Renton
384950.0,3.0,2.5,1860,3690,2.0,3,0,2000,0,Kenmore
530000.0,3.0,1.75,1550,3680,1.0,3,1,1927,1,Seattle
255950.0,3.0,2.5,1720,3676,2.0,3,0,1992,0,Kent
464000.0,3.0,1.0,1320,3625,2.0,3,0,1900,1,Seattle
349500.0,3.0,2.0,1270,3600,1.0,3,0,1963,1,Seattle
556000.0,3.0,2.25,2020,3600,2.0,3,0,1998,1,Kirkland
350000.0,3.0,2.0,1380,3600,3.0,3,0,2013,1,Seattle
773000.0,3.0,2.75,2470,3600,2.0,3,0,2007,0,Issaquah
680000.0,3.0,2.5,2570,3600,2.5,3,0,2007,0,Issaquah
286800.0,3.0,2.5,1413,3600,2.0,3,0,2011,0,Kent
298000.0,3.0,2.5,1950,3600,2.0,3,0,2010,0,Maple Valley
386380.0,3.0,2.5,1720,3600,2.0,3,0,2010,0,Redmond
638000.0,3.0,2.5,2110,3600,2.0,3,0,2005,0,Redmond
662990.0,3.0,1.75,1240,3600,1.5,5,0,1926,0,Seattle
328423.0,3.0,2.5,1730,3600,2.0,3,0,2014,0,Seattle
288000.0,3.0,2.5,1520,3593,2.0,3,0,2004,1,Maple Valley
550000.0,3.0,3.5,2490,3582,2.0,3,1,2005,0,Issaquah
300000.0,3.0,2.5,1700,3575,2.0,3,0,2000,0,Seattle
444845.0,3.0,2.5,1600,3573,2.0,3,0,2013,1,Renton
259000.0,3.0,2.5,1550,3569,2.0,3,0,2011,0,Auburn
373000.0,3.0,2.5,1670,3565,2.0,3,0,1999,0,Woodinville
455000.0,3.0,1.0,1300,3550,1.5,3,0,1927,1,Seattle
568000.0,3.0,1.75,2050,3520,1.0,4,1,1977,0,Seattle
534640.0,3.0,2.5,2130,3500,1.0,4,1,1994,0,Woodinville
785200.0,3.0,2.25,1840,3500,1.5,5,1,1910,0,Seattle
660000.0,3.0,1.0,1240,3500,1.0,4,0,1927,0,Seattle
673000.0,3.0,2.75,2830,3496,2.0,3,0,2012,1,Issaquah
293000.0,3.0,2.25,1910,3481,2.0,3,0,2009,0,Kent
450000.0,3.0,2.0,1430,3480,1.0,3,1,1947,1,Seattle
289950.0,3.0,2.5,1960,3480,2.0,3,0,2004,1,Renton
560000.0,3.0,2.0,2340,3477,1.0,5,1,1971,0,Seattle
627000.0,3.0,3.5,2710,3475,2.0,3,1,2005,0,Issaquah
653000.0,3.0,2.5,2290,3475,2.0,3,0,2006,0,Issaquah
546000.0,3.0,2.5,1530,3464,2.0,3,0,1998,1,Bellevue
710000.0,3.0,3.5,2440,3427,2.0,3,1,2000,0,Bellevue
526000.0,3.0,1.75,1680,3420,1.0,3,1,1992,0,Seattle
356000.0,3.0,2.5,1590,3411,2.0,3,0,2000,0,Snoqualmie
550000.0,3.0,1.75,1380,3402,1.5,3,0,1900,1,Seattle
530100.0,3.0,1.0,1540,3399,1.5,3,1,1926,1,Seattle
433500.0,3.0,2.5,2200,3360,2.0,3,0,2009,0,Seattle
595000.0,3.0,2.5,1750,3354,2.0,4,0,1991,0,Kirkland
575000.0,3.0,2.25,1700,3333,1.5,3,1,1924,1,Seattle
486895.0,3.0,1.0,1890,3330,1.5,4,1,1901,0,Seattle
529000.0,3.0,1.0,1210,3328,1.5,4,0,1924,0,Seattle
660000.0,3.0,1.75,1980,3300,1.5,4,1,1926,1,Seattle
152000.0,3.0,1.0,1090,3264,1.0,4,0,1969,0,Auburn
550000.0,3.0,2.5,1900,3255,2.0,3,0,1988,1,Bellevue
288400.0,3.0,2.25,1870,3230,2.0,3,0,1997,0,Renton
555000.0,3.0,2.5,1940,3211,2.0,3,0,2009,0,Issaquah
558653.846154,3.0,2.5,1530,3210,1.5,5,1,1928,1,Seattle
677000.0,3.0,2.0,2000,3207,1.0,4,1,1916,0,Seattle
530000.0,3.0,3.5,2320,3174,2.0,3,1,1997,0,Kirkland
409316.0,3.0,2.5,1800,3168,2.0,3,0,2014,0,Snoqualmie
534500.0,3.0,2.5,1700,3150,2.0,3,0,2005,0,Issaquah
523000.0,3.0,1.5,1260,3135,1.5,3,0,1931,0,Seattle
197500.0,3.0,1.0,980,3090,1.5,3,0,1903,1,Seattle
530000.0,3.0,2.5,1790,3078,2.0,3,0,2010,0,Issaquah
589500.0,3.0,3.25,2310,3075,2.0,3,1,2005,0,Seattle
613000.0,3.0,2.5,1350,3068,2.0,3,0,1991,0,Seattle
738190.857143,3.0,2.5,2300,3060,1.5,3,1,1930,1,Seattle
299880.0,3.0,2.5,1460,3044,2.0,3,0,2000,0,Seattle
678333.333333,3.0,2.5,1840,3035,1.0,3,1,1926,1,Seattle
500000.0,3.0,2.5,1720,3012,2.0,3,0,2011,0,Seattle
512031.0,3.0,1.75,1540,3000,1.0,3,1,1920,1,Seattle
425000.0,3.0,1.75,1680,3000,1.0,4,1,1900,1,Seattle
378750.0,3.0,2.5,2160,3000,1.5,3,1,1909,1,Seattle
479000.0,3.0,1.0,1370,3000,1.5,3,0,1924,1,Seattle
780000.0,3.0,2.25,2140,3000,2.0,3,0,1905,1,Seattle
499950.0,3.0,1.0,1830,3000,1.5,3,1,1926,1,Seattle
311000.0,3.0,1.75,1900,3000,1.5,5,1,1903,0,Seattle
430000.0,3.0,1.0,1150,3000,1.0,5,0,1906,0,Seattle
545000.0,3.0,1.75,1810,3000,1.5,4,0,1903,0,Seattle
229000.0,3.0,2.5,1190,3000,2.0,3,0,2002,0,Tukwila
660000.0,3.0,3.0,2340,2970,2.0,5,1,1925,0,Seattle
233500.0,3.0,2.25,1650,2958,2.0,3,0,1985,0,Kent
395000.0,3.0,1.5,1080,2940,1.5,4,0,1920,0,Seattle
490000.0,3.0,3.0,1730,2940,3.0,3,0,1985,0,Seattle
379000.0,3.0,2.5,1530,2913,2.0,4,0,1986,0,Kirkland
1330000.0,3.0,1.5,1940,2885,1.5,3,0,1900,1,Seattle
439950.0,3.0,2.5,1770,2875,2.0,3,0,1990,1,Seattle
512500.0,3.0,2.5,1840,2875,2.0,4,0,1997,0,Seattle
660000.0,3.0,3.25,1980,2850,3.0,3,0,1987,1,Seattle
240000.0,3.0,2.25,1481,2820,2.0,3,0,2012,1,Auburn
570000.0,3.0,2.0,1640,2808,1.0,4,1,1924,0,Seattle
585000.0,3.0,1.0,1870,2807,1.5,4,1,1927,0,Seattle
471000.0,3.0,2.5,2030,2805,2.0,3,1,2001,0,Issaquah
267000.0,3.0,2.25,1584,2800,2.0,3,0,2012,1,Auburn
660000.0,3.0,2.5,2290,2798,3.0,4,0,1953,1,Seattle
364000.0,3.0,2.5,1800,2790,2.0,3,0,2011,0,Seattle
245000.0,3.0,2.5,1600,2788,2.0,4,0,1992,0,Kent
263900.0,3.0,2.5,1658,2700,2.0,3,0,2014,0,Des Moines
509900.0,3.0,2.5,1790,2700,2.0,3,0,2010,0,Issaquah
365000.0,3.0,2.5,1800,2700,2.0,3,0,2011,0,Seattle
309000.0,3.0,2.5,1800,2700,2.0,3,0,2011,0,Seattle
937000.0,3.0,1.75,2450,2691,2.0,3,1,1915,0,Seattle
435000.0,3.0,2.0,1980,2674,3.0,3,0,2007,0,Seattle
210000.0,3.0,2.5,1040,2643,2.0,3,1,2004,1,Seattle
435000.0,3.0,2.5,1420,2581,3.0,3,0,2004,1,Seattle
478000.0,3.0,1.0,1280,2580,1.5,3,0,1910,1,Seattle
462000.0,3.0,1.75,1300,2580,1.0,5,1,1919,1,Seattle
428000.0,3.0,2.0,1310,2550,1.0,3,1,1986,0,Seattle
488000.0,3.0,2.5,1590,2550,3.0,3,0,1985,0,Seattle
475000.0,3.0,2.25,1630,2520,2.0,3,0,2005,0,Issaquah
331366.666667,3.0,2.5,1270,2509,2.0,3,0,2004,1,Seattle
567500.0,3.0,2.5,2280,2502,2.0,3,1,2006,0,Issaquah
599000.0,3.0,2.75,1960,2500,1.5,5,1,1926,0,Seattle
530000.0,3.0,1.75,1320,2500,1.0,3,1,1918,0,Seattle
490000.0,3.0,2.25,1470,2500,2.0,3,1,1984,0,Seattle
295000.0,3.0,1.5,850,2500,1.0,3,0,1986,0,Seattle
605000.0,3.0,2.25,1290,2500,2.0,4,0,1987,0,Seattle
378000.0,3.0,2.5,1601,2491,3.0,3,1,2007,0,Seattle
490000.0,3.0,2.0,1450,2400,1.5,3,0,1900,1,Seattle
591000.0,3.0,1.75,1680,2400,1.0,5,1,1922,1,Seattle
850000.0,3.0,2.5,2650,2387,2.0,3,1,1920,1,Seattle
415000.0,3.0,2.25,1970,2377,2.0,3,1,2008,0,Seattle
160797.0,3.0,1.5,1270,2356,2.0,3,0,2012,1,Seattle
552000.0,3.0,1.0,1120,2300,1.0,4,1,1912,1,Seattle
539000.0,3.0,2.5,1710,2300,2.0,3,1,2005,0,Redmond
370000.0,3.0,1.0,800,2296,1.0,4,0,1908,0,Seattle
500324.0,3.0,2.5,2280,2289,2.0,3,1,2006,0,Issaquah
453246.0,3.0,2.5,2010,2287,2.0,3,1,2014,0,Issaquah
425000.0,3.0,2.5,2320,2267,3.0,3,0,2009,0,Seattle
547500.0,3.0,3.5,1650,2262,3.0,3,0,2010,0,Seattle
715000.0,3.0,4.0,2080,2250,3.0,3,0,1997,0,Seattle
345000.0,3.0,2.5,1680,2229,2.0,3,0,2007,0,Shoreline
499950.0,3.0,2.5,1520,2208,2.0,3,1,2007,0,Seattle
620000.0,3.0,1.75,1480,2185,2.5,3,0,2005,0,Kirkland
780000.0,3.0,3.0,2520,2152,1.5,3,1,1925,1,Seattle
518000.0,3.0,2.5,1680,2096,2.0,3,1,2008,0,Seattle
494815.0,3.0,2.5,1910,2091,2.0,3,0,2014,0,Issaquah
477000.0,3.0,2.5,1350,2053,3.0,3,0,2005,0,Seattle
366750.0,3.0,3.0,1571,2017,3.0,3,0,2008,0,Seattle
457500.0,3.0,2.25,1430,2003,2.0,3,1,1996,0,Seattle
670000.0,3.0,2.5,1680,2000,3.0,3,0,1909,1,Seattle
732000.0,3.0,2.5,2330,1987,2.0,3,1,2004,1,Seattle
629800.0,3.0,2.5,2390,1984,2.0,3,1,2008,0,Issaquah
611000.0,3.0,2.5,2134,1984,2.5,3,0,2008,0,Issaquah
1050000.0,3.0,2.5,2200,1970,2.0,3,1,2008,0,Seattle
450000.0,3.0,2.5,1480,1961,2.0,3,0,2005,0,Issaquah
395000.0,3.0,2.5,1600,1936,2.0,3,0,2007,0,Seattle
1010000.0,3.0,3.25,2420,1923,2.0,3,1,2006,0,Seattle
280000.0,3.0,2.5,1720,1916,2.0,3,0,2005,0,Renton
525000.0,3.0,2.25,1750,1879,3.0,3,0,2001,0,Seattle
593000.0,3.0,2.75,1830,1850,2.0,3,1,2011,0,Issaquah
625000.0,3.0,3.5,1810,1846,2.0,4,1,2009,0,Seattle
237333.333333,3.0,2.75,3010,1842,2.0,3,0,2011,0,Sammamish
402000.0,3.0,2.0,1540,1827,2.0,3,0,2005,0,Issaquah
599950.0,3.0,3.25,1830,1804,3.0,3,0,2014,0,Seattle
540000.0,3.0,2.25,1320,1800,2.0,3,0,1994,0,Seattle
379950.0,3.0,3.25,1860,1787,3.0,3,0,2007,0,Shoreline
363000.0,3.0,3.25,1651,1779,2.0,3,1,2008,0,Seattle
375000.0,3.0,1.5,1100,1751,2.0,3,1,2007,0,Seattle
398000.0,3.0,2.5,1720,1715,2.0,3,1,2004,1,Seattle
587206.0,3.0,3.5,1890,1710,2.0,3,1,1999,0,Seattle
554250.0,3.0,2.5,1490,1709,3.0,3,0,2004,1,Seattle
325000.0,3.0,2.25,1352,1694,3.0,3,0,2007,0,Seattle
540000.0,3.0,2.0,1470,1691,2.0,3,1,2007,0,Seattle
385000.0,3.0,3.25,1630,1677,3.0,3,0,2007,0,Seattle
435500.0,3.0,3.5,1240,1666,2.0,3,1,2008,0,Seattle
2560498.33333,3.0,2.5,1710,1664,2.0,5,1,2003,0,Seattle
341000.0,3.0,2.5,1480,1663,2.0,3,1,2012,1,Seattle
625000.0,3.0,3.0,1820,1641,3.0,3,1,2006,0,Seattle
372977.0,3.0,2.5,1690,1618,2.0,3,1,2014,0,Issaquah
413450.0,3.0,2.5,1540,1614,3.0,3,1,2008,0,Seattle
386591.0,3.0,2.5,1690,1613,2.0,3,1,2014,0,Issaquah
544000.0,3.0,2.5,1460,1613,2.0,3,1,2007,0,Seattle
